index,published,keyword,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added
40fa30d33fc5e91cbf8fc4b1251c22d0,2026-05-01T19:28:47Z,'Planes de evacuación locales',www.eldiario.es,es,0.3,"China versetzt Trump mit seiner technologischen Stärke einen Schlag in die Weltordnung. Das für diesen Monat geplante Treffen zwischen Trump und Xi Jinping wird die stille Neuordnung der Kräfte auf dem globalen Schachbrett und die Kollision zweier Modelle widerspiegeln, wobei der asiatische Riese an Boden gewinnt 

Der Iran-Krieg distanziert die Golfmonarchien …",China da un golpe en el orden mundial frente a Trump con su músculo tecnológico,"El encuentro entre Trump y Xi Jinping previsto para este mes reflejará la reconfiguración silenciosa de poderes en el tablero global y la colisión entre dos modelos, con el gigante asiático ganando terreno 

La guerra de Irán aleja a las monarquías del Golfo…","China strikes a blow in the world order against Trump with its technological muscle. The meeting between Trump and Xi Jinping scheduled for this month will reflect the silent reconfiguration of powers on the global chessboard and the collision between two models, with the Asian giant gaining ground 

The Iran war distances the Gulf monarchies…","Sina ictu in mundo ordinis contra Trump cum musculo technologico percutit. Congressus inter Trump et Xi Jinping huic mense accedentes reddet tacitam reconfigurationem virium in LATRUNCULARIA globali et collisionem inter duo exempla, cum terra Asiatica gigas concilianda. 

Bellum Irania monarchiae sinus distantes…",https://www.eldiario.es/economia/china-da-golpe-orden-mundial-frente-trump-musculo-tecnologico_1_13184839.html,https://static.eldiario.es/clip/62f1fbcd-fef8-42cb-b04d-eb6146a5738f_facebook-watermarked-aspect-ratio-1200-675_default_0_x3595y887.jpg,,"Dos décadas después de sacudir la globalización con su ingreso en la Organización Mundial del Comercio (OMC) y su avalancha de manufacturas baratas, China vuelve a alterar el orden mundial. Esta vez,… [+597 chars]",,2026-05-04 06:25:32+00:00
159b8c3a9e725698b3ef4ae95365c161,2026-05-04T09:07:03Z,'nieve y avalanchas',www.mundodeportivo.com,es,0.9,"Tückischer Schnee und mangelnde Vorsicht: Zwei Schlüsselfaktoren für die 146 Lawinentoten, die in diesem Winter in Europa verzeichnet wurden. Die Zahl der tödlichen Unfälle in den Bergen ist in diesem Winter härter als sonst. Die offiziellen Daten des Europäischen Lawinenwarndienstes (EAWS) hinterlassen eine besorgniserregende Zahl: Die Saison 2025-2026 verzeichnete mehr als...",Nieve traicionera y falta de prudencia: Dos factores clave tras las 146 muertes por avalancha registradas este invierno en Europa,Las fatalidades en la montaña han golpeado más fuerte de lo habitual este invierno. Los datos oficiales de los servicios europeos de alerta de avalanchas (EAWS por sus siglas en inglés) dejan una cifra preocupante: la temporada 2025-2026 ha registrado más de …,Treacherous snow and lack of caution: Two key factors behind the 146 avalanche deaths recorded this winter in Europe. Mountain fatalities have hit harder than usual this winter. The official data from the European Avalanche Warning Services (EAWS) leaves a worrying figure: the 2025-2026 season has recorded more than...,Nix perfida et incauta: Duo cardines post 146 NIVIS MORS SCRIPTAE Hac hieme in Europa sunt. Mons caedes hac hieme solito durius feritur. De notitia officialis Europaeae Avalanche Monitum Services (EAWS) relinquit molestissimae figurae: tempus 2025-2026 plus quam ... memoriae prodidit.,https://www.mundodeportivo.com/solonieve/20260504/1004178656/nieve-traicionera-falta-prudencia-dos-factores-clave-146-muertes-avalancha-registradas-invierno-europa.html,https://imagenes2.mundodeportivo.com/files/og_thumbnail/files/fp/uploads/2026/05/04/69f861939551f.r_d.1618-1031-5000.jpeg,,Las fatalidades en la montaña han golpeado más fuerte de lo habitual este invierno. Los datos oficiales de los servicios europeos de alerta de avalanchas (EAWS por sus siglas en inglés) dejan una cif… [+2799 chars],,2026-05-05 21:33:16+00:00
b6fc707e51b4b92473cc924354a9541e,2026-05-04T17:09:22Z,'avalancha',www.vidaextra.com,es,0.9,"„Das Schrecklichste, was man erleben kann“: Die Macher von Mewgenics haben Angst, ihr Spiel zu verbessern, um nicht das Schicksal von Slay the Spire 2 zu erleiden. Was das Team von Mega Crit Games in letzter Zeit erlebt, ist niemandem zu wünschen. Nachdem Slay the Spire 2 in seiner Early-Access-Version veröffentlicht und zu einem der besten Indies des Jahres geworden war, erhielt es ein paar Tage später eine Lawine von…","""Lo más aterrador que se puede experimentar"": los creadores de Mewgenics temen mejorar su juego para no sufrir el destino de Slay the Spire 2","Lo que ha estado viviendo últimamente el equipo de Mega Crit Games es para no deseárselo a nadie. Tras publicar Slay the Spire 2 en su versión de acceso anticipado y convertirse en uno de los mejores indies del año, unos días más tarde recibió una avalancha d…","""The most terrifying thing you can experience"": the creators of Mewgenics are afraid to improve their game so as not to suffer the fate of Slay the Spire 2. What the Mega Crit Games team has been experiencing lately is not to be wished on anyone. After publishing Slay the Spire 2 in its early access version and becoming one of the best indies of the year, a few days later it received an avalanche of…","""Terrissima res experiri potes"": creatores Mewgenics ludum suum emendare timent ne fatum Spirat caedis 2. Quid Mega Crit ludi bigas nuper expertus est, nulli optandum esse. Postquam evulgavit Slay Spire 2 in accessu suo ineunte versione et factus est unus ex optimis indiciis anni, paucis post diebus NIVIS CAELIBAE ... accepit.",https://www.vidaextra.com/estrategia/aterrador-que-se-puede-experimentar-creadores-mewgenics-temen-mejorar-su-juego-para-no-sufrir-destino-slay-the-spire-2,https://i.blogs.es/7c6d79/mewgenics/840_560.jpeg,,Lo que ha estado viviendo últimamente el equipo de Mega Crit Games es para no deseárselo a nadie. Tras publicar Slay the Spire 2 en su versión de acceso anticipado y convertirse en uno de los mejores… [+2402 chars],,2026-05-14 10:41:35+00:00
cb1c537508a293ec3899e0e610ec46ba,2026-05-06T14:51:39Z,'avalancha',es.gizmodo.com,es,0.9,"Die NASA ist gerade auf eine Lawine unsichtbarer Welten gestoßen. Ein einziges Teleskop entdeckte mehr Exoplanetenkandidaten als alle in drei Jahrzehnten entdeckten. Jahrelang war es ein seltenes Ereignis, einen Planeten außerhalb des Sonnensystems zu finden. Nun hat das TESS-Teleskop eine so gigantische Liste möglicher Welten erstellt, dass Astronomen künstliche Intelligenz benötigen, um sie zu verarbeiten. Und das könnte...",La NASA acaba de tropezar con una avalancha de mundos invisibles. Un solo telescopio detectó más candidatos a exoplanetas que todos los descubiertos en tres décadas,"Durante años, encontrar un planeta fuera del Sistema Solar era un acontecimiento excepcional. Ahora, el telescopio TESS ha generado una lista tan gigantesca de posibles mundos que los astrónomos necesitan inteligencia artificial para procesarla. Y esto podría…","NASA just stumbled upon an avalanche of invisible worlds. A single telescope detected more exoplanet candidates than all those discovered in three decades. For years, finding a planet outside the Solar System was a rare event. Now, the TESS telescope has generated such a gigantic list of possible worlds that astronomers need artificial intelligence to process it. And this could...","NASA iustus in cadentem cadentem mundorum invisibilium. Una telescopia plus candidatorum exoplanet deprehendit quam omnes qui in tribus decenniis reperti sunt. Annis, planetam extra Systema Solarem inveniens, eventus rarus fuit. Nunc, telescopio TESS telescopio talem giganteam mundorum possibilium indicem generavit ut astronomi opus intellegentiae artificialis ad illud processum. Et hoc potuit...",https://es.gizmodo.com/la-nasa-acaba-de-tropezar-con-una-avalancha-de-mundos-invisibles-un-solo-telescopio-detecto-mas-candidatos-a-exoplanetas-que-todos-los-descubiertos-en-tres-decadas-2000234811,https://es.gizmodo.com/app/uploads/2026/05/Diseno-sin-titulo-17-2-1200x675.jpg,http://web.archive.org/web/20260506173734/https://es.gizmodo.com/la-nasa-acaba-de-tropezar-con-una-avalancha-de-mundos-invisibles-un-solo-telescopio-detecto-mas-candidatos-a-exoplanetas-que-todos-los-descubiertos-en-tres-decadas-2000234811,"En 1992, el descubrimiento del primer exoplaneta cambió para siempre nuestra percepción del universo. Hasta entonces, los planetas alrededor de otras estrellas pertenecían más al terreno de la teoría… [+4225 chars]",,2026-05-16 06:10:42+00:00
002df73af0ce88ad8c6cc38ca0477b3c,2026-05-06T12:00:02Z,'avalancha',www.eldiario.es,es,0.9,"Alarm in den Fjorden: Ein 481 Meter hoher Megatsunami in Alaska offenbart eine tödliche Gefahr für Touristenkreuzfahrten. Wissenschaftler warnen davor, dass es Glückssache sei, dass es nach diesem Lawinenunglück im August 2025 nicht zu einer Tragödie kam. Das von ihnen detailliert analysierte Ereignis sei zu einem großen Teil auf den Klimawandel zurückzuführen 
Zeitungsarchiv - Ein Erdrutsch in Grönland für…",Alerta en los fiordos: un megatsunami de 481 metros en Alaska revela un riesgo letal para los cruceros turísticos,"Los científicos avisan de que fue una cuestión de suerte que tras esta avalancha de agosto de 2025 no ocurriera una tragedia. El suceso, que han analizado con todo detalle, se debe en buena parte al cambio climático 
Hemeroteca - Un derrumbe en Groenlandia p…","Alert in the fjords: a 481-meter megatsunami in Alaska reveals a lethal risk for tourist cruises. Scientists warn that it was a matter of luck that a tragedy did not occur after this avalanche in August 2025. The event, which they have analyzed in detail, is largely due to climate change 
Newspaper Archive - A landslide in Greenland for…","In fjords erecti: 481-metri megatsunami in Alaska ostendit lethale periculum pro vecturis Tornacenses. Scientistae monent rem fortunatam esse ut tragoedia post hanc valanche mense Augusto 2025 evenire non possit. Eventus, quem singillatim enucleavit, maxime ob mutatio climatis 
Newspaper Archive - LAPSUS in Groenlandiae pro ...",https://www.eldiario.es/sociedad/alerta-fiordos-megatsunami-481-metros-alaska-revela-riesgo-letal-cruceros-turisticos_1_13193971.html,https://static.eldiario.es/clip/7136b08a-1a95-484f-b834-e10d5c29dc03_facebook-watermarked-aspect-ratio-1200-675_default_0.jpg,http://web.archive.org/web/20260507045554/https://www.eldiario.es/sociedad/alerta-fiordos-megatsunami-481-metros-alaska-revela-riesgo-letal-cruceros-turisticos_1_13193971.html,"En la madrugada del 10 de agosto de 2025, un desprendimiento masivo de roca en el fiordo Tracy Arm, en Alaska, provocó un tsunami que se elevó hasta alcanzar casi medio kilómetro de altura y arrastró… [+6641 chars]",,2026-05-17 10:07:17+00:00
5ee355230b161156968e4afbcd8c5dac,2026-05-07T18:02:11Z,'avalancha',www.marca.com,es,0.9,"Der surreale Empfang für Neymar in Argentinien: Er erhielt bis zu acht Fußballtrikots! Der Brasilianer besuchte das südamerikanische Land und wurde bei seiner Ankunft von einer Lawine von Fans umzingelt. Dem Santos-Fußballer wurden acht Fußballtrikots überreicht: vier von Boca Juniors, darunter Spieler Nr. 12 mit Maradonas Gesicht, zwei von San Lorenzo, eines...",La surrealista bienvenida a Neymar en Argentina: ¡recibió hasta ocho camisetas de fútbol!,"El brasileño visitó el país sudamericano y una avalancha de fans le rodeó en su llegada. El futbolista de Santos fue obsequiado con ocho camisetas de fútbol: cuatro de Boca Juniors, incluyendo la de jugador Nº12 con la cara de Maradona, dos de San Lorenzo, un…","The surreal welcome to Neymar in Argentina: he received up to eight football shirts! The Brazilian visited the South American country and an avalanche of fans surrounded him upon his arrival. The Santos footballer was presented with eight football shirts: four from Boca Juniors, including player No. 12 with Maradona's face, two from San Lorenzo, one...","Surreale in Argentina Neymar acceptus est: ille usque ad octo tunicas pedicas accepit! Brasiliensis regionem Meridionalem Americanam visitavit et in adventu eius NIVIS fans circumdedit. The Santos footballer donatus est cum octo scenicis tunicis: quattuor ex Boca Junioribus, incluso lusori No. 12 cum facie Maradona, duae a San Lorenzo, una...",https://www.marca.com/futbol/america/2026/05/07/surrealista-bienvenida-neymar-argentina-recibio-ocho-camisetas-futbol-video.html,https://objetos-xlk.estaticos-marca.com/files/article_main_microformat/uploads/2026/05/07/auq9C1f_D7IQWB40T.jpeg,http://web.archive.org/web/20260507192355/https://www.marca.com/futbol/america/2026/05/07/surrealista-bienvenida-neymar-argentina-recibio-ocho-camisetas-futbol-video.html,"Actualizado 07/05/2026
 -
 20:08CEST
El brasileño visitó el país sudamericano y una avalancha de fans le rodeó en su llegada. El futbolista de Santos fue obsequiado con ocho camisetas de fútbol: c… [+559 chars]",,2026-05-18 07:09:33+00:00
5df3b9ca6e3edb17d276ef9851c6ff0d,2026-05-13T15:56:00Z,'avalancha',www.huffingtonpost.es,es,0.9,"In Japan steigt die Nachfrage nach Roboterwölfen zur Bärenvertreibung: „Im Moment können wir nicht mithalten.“ <![CDATA[<p>Japan erlebt einen enormen Anstieg an Bärenangriffen und -sichtungen, und eine der ungewöhnlichsten Lösungen ist zu einem großen Phänomen geworden. Die sogenannten „Roboterwölfe“, die entwickelt wurden, um Wildtiere zu verscheuchen, registrieren eine Lawine von…","La demanda de los lobos-robot para ahuyentar a osos se dispara en Japón: ""Ahora mismo no damos abasto""","<![CDATA[<p>Japón vive un gran aumento de ataques y avistamientos de osos, y una de las soluciones más insólitas se ha convertido en un gran fenómeno. Los llamados ""lobo-robot"" desarrollados para espantar animales salvajes están registrando una avalancha de p…","Demand for robot wolves to scare away bears is skyrocketing in Japan: ""Right now we can't keep up."" <![CDATA[<p>Japan is experiencing a huge increase in bear attacks and sightings, and one of the most unusual solutions has become a major phenomenon. The so-called ""robot wolves"" developed to scare away wild animals are registering an avalanche of…","Postulant pro lupis robotis ad ursos terrendos skyrocketing in Iaponia: ""Iam nunc servare non possumus"". <![CDATA[<p> Iaponia ingens incrementum in ursis et aspectibus oppugnationibus experitur, et una solutionum rarissimarum maius phaenomenon factum est. Sic dicti ""lupi robot"" progressi sunt ut feras terrerent perscriptum NIVIS ...",https://www.huffingtonpost.es/tecnologia/la-demanda-lobosrobot-ahuyentar-osos-dispara-japon-ahora-damos-abasto-f202605.html,https://img2.huffingtonpost.es/files/og_thumbnail/uploads/2026/05/13/miembros-de-ja-kisarazu-shi-muestran-un-robot-llamado-super-monster-wolf-1089.jpeg,http://web.archive.org/web/20260513234923/https://www.huffingtonpost.es/tecnologia/la-demanda-lobosrobot-ahuyentar-osos-dispara-japon-ahora-damos-abasto-f202605.html,"Japón vive un gran aumento de ataques y avistamientos de osos, y una de las soluciones más insólitas se ha convertido en un gran fenómeno. Los llamados ""lobo-robot"" desarrollados para espantar animal… [+2445 chars]",,2026-05-21 11:43:06+00:00
01d39bc4d3c25613aac4ca89cfaba352,2026-05-19T09:56:03Z,'avalancha',www.europapress.es,es,0.9,"Biurrun rechnet mit einer „Lawine von Berufungen“, nachdem TS über vorläufige Berufungen entschieden hat, die zu den 180 anhängigen Berufungen hinzukommen werden. Der Präsident der Sozialkammer des Obersten Gerichtshofs des Baskenlandes (TSJPV), Garbiñe Biurrun, geht davon aus, dass es nach dem Urteil des Obersten Gerichtshofs zu befristeten öffentlichen Arbeitnehmern zu einer „wahren Lawine an Ressourcen“ kommen wird, vor allem ...","Biurrun prevé ""una avalancha de recursos"" tras la sentencia del TS sobre temporales, que se sumarán a los 180 pendientes","La presidenta de Sala de lo Social del Tribunal Superior de Justicia del País Vasco (TSJPV), Garbiñe Biurrun, prevé que, tras la sentencia del Tribunal Supremo sobre trabajadores públicos temporales, se produzca ""una verdadera avalancha de recursos"" principal…","Biurrun foresees ""an avalanche of appeals"" after the TS ruling on temporary appeals, which will be added to the 180 pending. The president of the Social Chamber of the Superior Court of Justice of the Basque Country (TSJPV), Garbiñe Biurrun, foresees that, after the Supreme Court's ruling on temporary public workers, there will be ""a true avalanche of resources"" mainly...","Biurrun praevidet ""avalanche appellationum"" post TS regnantem in appellationibus temporariis, quae ad 180 pendens adicientur. Praeses Camerae Socialis Superioris Curiae Iustitiae Nationis Vasconicae (TSJPV), Garbiñe Biurrun praevidet, post Supremam Curiam regens operas publicas temporales, ""verum avalanche opum"" maxime futurum esse.",https://www.europapress.es/euskadi/noticia-biurrun-preve-avalancha-recursos-sentencia-ts-temporales-sumaran-180-pendientes-20260519115603.html,https://img.europapress.es/fotoweb/fotonoticia_20260519115603_1200.jpg,http://web.archive.org/web/20260520054433/https://www.europapress.es/euskadi/noticia-biurrun-preve-avalancha-recursos-sentencia-ts-temporales-sumaran-180-pendientes-20260519115603.html,"BILBAO, 19 May. (EUROPA PRESS) - 
 La presidenta de Sala de lo Social del Tribunal Superior de Justicia del País Vasco (TSJPV), Garbiñe Biurrun, prevé que, tras la sentencia del Tribunal Supremo sob… [+4543 chars]",,2026-05-21 11:43:06+00:00
d5d0125841bf563a9ce69e7050103845,2026-05-01T23:43:18Z,'Víctimas por avalancha',www.abc.es,es,0.9,"Sie zeigen, dass das Gehirn nicht weiß, wie es zwischen Virtuellem und Realem unterscheiden soll. Was genau ist die Realität für unser Gehirn? Wie interpretiert unser Verstand die Lawine von Reizen, die jede Millisekunde eintrifft, um uns davon zu überzeugen, dass die Welt, in der wir leben, wirklich existiert? Und noch faszinierender: Ist es möglich, dass die Sensation…",Demuestran que el cerebro no sabe distinguir entre lo virtual y lo real,¿Qué es exactamente la realidad para nuestro cerebro? ¿Cómo interpreta nuestra mente la avalancha de estímulos que le llegan a cada milisegundo para convencernos de que el mundo que pisamos existe de verdad? Y aún más intrigante: ¿es posible que la sensación …,They show that the brain does not know how to distinguish between what is virtual and what is real. What exactly is reality for our brain? How does our mind interpret the avalanche of stimuli that arrive every millisecond to convince us that the world we walk in truly exists? And even more intriguing: is it possible that the sensation…,"Ostendunt quod cerebrum non sciat quomodo virtualis et quid sit, quid intersit. Quidnam res est cerebro nostro? Quomodo mens nostra interpretatur NIVIS stimulorum quae omne milliensimum pervenit ad persuadendum nobis mundum ambulemus in re vera esse? Et magis ambiens: estne sensus...",https://www.abc.es/ciencia/demuestran-cerebro-sabe-distinguir-virtual-real-20260501014318-nt.html,https://s1.abcstatics.com/abc/www/multimedia/ciencia/2026/05/01/RV%20Salud-U54737121302efB-1200x630@diario_abc.jpg,,¿Qué es exactamente la realidad para nuestro cerebro? ¿Cómo interpreta nuestra mente la avalancha de estímulos que le llegan a cada milisegundo para convencernos de que el mundo que pisamos existe de… [+5241 chars],,2026-05-22 21:41:07+00:00
b9d6baf0594c235d2406d4c345fa8a48,2026-05-22T11:59:00Z,'avalancha',vandal.elespanol.com,es,0.7,"Avalanche of Take-Two-Spiele: Das Unternehmen beabsichtigt, in den nächsten drei Jahren 29 Spiele auf den Markt zu bringen. <!--cache-->Take-Two Interactive hat angekündigt, dass es für das Geschäftsjahr 2029 die Einführung von 29 neuen Spielen plant, darunter Grand Theft Auto VI.<!--aa--->Take-Two Interactive hat angekündigt, dass es zwischen dem Geschäftsjahr 2027 und dem Geschäftsjahr 2029…",Avalancha de juegos de Take-Two: la compañía pretende lanzar 29 juegos en los próximos 3 años,"<!--cache-->Take-Two Interactive ha anunciado que de cara al año fiscal 2029 tiene previsto lanzar 29 nuevos juegos, entre los que se incluye Grand Theft Auto VI.<!--aa--->Take-Two Interactive ha anunciado que entre el año fiscal 2027 y el año fiscal 2029 pre…","Avalanche of Take-Two games: the company intends to launch 29 games in the next 3 years. <!--cache-->Take-Two Interactive has announced that for fiscal year 2029 it plans to launch 29 new games, including Grand Theft Auto VI.<!--aa--->Take-Two Interactive has announced that between fiscal year 2027 and fiscal year 2029 it will…","Avalanche of Take-Duo ludi: societas 29 ludos proximos 3 annos mittere intendit. <!---cache-->Duo Interactive sume pronuntiavit pro fiscali anno 2029 consilia sua mittere 29 novos ludos, in quibus Praefectus Furtum Auto VI.<!--aa--->Duo Interactive pronuntiavit inter annum 2027 fiscalem et fiscalem annum 2029 futurum...",https://vandal.elespanol.com/noticia/1350790056/avalancha-de-juegos-de-taketwo-la-compania-pretende-lanzar-29-juegos-en-los-proximos-3-anos/,https://media.vandal.net/ivandal/12/63/1200x630/13/131659/judas-2022129243210_4.jpg,,"Take-Two Interactive ha anunciado que entre el año fiscal 2027 y el año fiscal 2029 pretende lanzar un total de 29 nuevos juegos al mercado, tres de los cuáles serán propiedades intelectuales complet… [+1280 chars]",,2026-05-30 21:31:43+00:00
